protocol,load,run,delivery_prob,abort_prob,latency_avg,hopcount_avg,overhead_ratio,total_created,total_delivered,total_relays,total_aborted,P5_created,P5_delivered,P5_aborted,P5_relays,P4_created,P4_delivered,P4_aborted,P4_relays,P3_created,P3_delivered,P3_aborted,P3_relays,P2_created,P2_delivered,P2_aborted,P2_relays,P1_created,P1_delivered,P1_aborted,P1_relays,P5_deliveryRate,P5_avgLatency,P5_avgHops,P4_deliveryRate,P4_avgLatency,P4_avgHops,P3_deliveryRate,P3_avgLatency,P3_avgHops,P2_deliveryRate,P2_avgLatency,P2_avgHops,P1_deliveryRate,P1_avgLatency,P1_avgHops
epidemic,high_load,run5,47.73,67.61,6671.58,1.44,5.22,7318.0,3493.0,18228.0,4948.0,1464,777,1110,5080,1462,692,994,4106,1466,669,959,3256,1470,749,1019,3251,1456,606,866,2535,53.07,6761.52,1.77,47.33,6805.34,1.63,45.63,6804.62,1.35,50.95,6536.68,1.27,41.62,6423.39,1.1
epidemic,high_load,run50,45.76,66.07,6771.2,1.66,5.56,7318.0,3349.0,18616.0,4835.0,1464,680,994,4919,1462,748,1088,4416,1466,627,875,3807,1470,728,1014,3236,1456,566,864,2238,46.45,6708.48,2.17,51.16,6944.28,1.67,42.77,6594.87,1.81,49.52,6977.62,1.39,38.87,6547.63,1.21
epidemic,high_load,run6,50.86,69.24,6570.13,1.52,5.22,7318.0,3722.0,19428.0,5067.0,1464,832,1073,6083,1462,770,1082,3902,1466,730,987,3622,1470,725,959,3366,1456,665,966,2455,56.83,6164.99,2.21,52.67,6790.49,1.42,49.8,6916.71,1.54,49.32,6521.77,1.28,45.67,6494.11,1.02
epidemic,high_load,run7,45.86,63.65,6559.97,1.59,5.42,7318.0,3356.0,18204.0,4658.0,1464,706,992,5190,1462,662,935,4029,1466,605,852,2748,1470,726,1005,3469,1456,657,874,2768,48.22,6503.1,2.15,45.28,6568.16,1.79,41.27,6968.99,1.34,49.39,6465.17,1.38,45.12,6340.94,1.23
epidemic,high_load,run8,43.19,61.37,6420.56,1.58,6.09,7318.0,3161.0,19242.0,4491.0,1464,649,948,5161,1462,609,892,3972,1466,707,1027,3732,1470,611,837,3256,1456,585,787,3121,44.33,6079.43,2.02,41.66,6520.6,1.75,48.23,6901.93,1.39,41.56,6144.96,1.36,40.18,6400.96,1.37
epidemic,high_load,run9,41.87,60.96,6441.22,1.5,5.75,7318.0,3064.0,17625.0,4461.0,1464,721,1057,5512,1462,611,901,3376,1466,518,764,2919,1470,603,834,3230,1456,611,905,2588,49.25,6101.16,1.82,41.79,6496.46,1.44,35.33,6396.77,1.55,41.02,6564.7,1.48,41.96,6703.1,1.18
epidemic,extreme_load,run1,36.07,45.1,5731.11,0.74,2.48,18799.0,6780.0,16790.0,8479.0,3761,1836,1961,4460,3753,1366,1707,3382,3761,1402,1762,3567,3760,1141,1611,3007,3764,1035,1438,2374,48.82,6914.36,0.72,36.4,5173.33,0.81,37.28,5277.52,0.75,30.35,5222.36,0.76,27.5,5543.55,0.65
epidemic,extreme_load,run10,33.14,42.03,5579.92,0.7,2.41,18799.0,6230.0,15045.0,7902.0,3761,1352,1426,3624,3753,1262,1684,3558,3761,1360,1702,2837,3760,1044,1420,2324,3764,1212,1670,2702,35.95,6851.2,0.86,33.63,5281.35,0.76,36.16,4998.69,0.6,27.77,5513.19,0.63,32.2,5182.38,0.64
epidemic,extreme_load,run11,35.59,45.21,5478.4,0.72,2.51,18799.0,6691.0,16813.0,8499.0,3761,1576,1699,3906,3753,1279,1669,3299,3761,1207,1591,2847,3760,1393,1803,3457,3764,1236,1737,3304,41.9,6805.1,0.78,34.08,4941.52,0.71,32.09,5055.22,0.65,37.05,5210.04,0.75,32.84,5058.01,0.68
epidemic,extreme_load,run12,33.09,42.67,5641.3,0.7,2.44,18799.0,6221.0,15183.0,8022.0,3761,1489,1691,3986,3753,1191,1571,2907,3761,1153,1502,2861,3760,1102,1518,2676,3764,1286,1740,2753,39.59,7066.94,0.78,31.73,5099.72,0.66,30.66,5191.28,0.7,29.31,5235.22,0.77,34.17,5243.63,0.59
epidemic,extreme_load,run13,30.04,39.28,5694.87,0.78,2.72,18799.0,5647.0,15352.0,7384.0,3761,1443,1609,4139,3753,877,1143,2367,3761,1078,1440,3149,3760,1133,1575,2697,3764,1116,1617,3000,38.37,7251.29,0.86,23.37,5199.9,0.78,28.66,5253.53,0.84,30.13,5151.93,0.66,29.65,5048.92,0.72
epidemic,extreme_load,run14,31.31,42.79,5657.46,0.72,2.65,18799.0,5886.0,15598.0,8045.0,3761,1377,1552,3424,3753,1153,1639,3487,3761,988,1465,2794,3760,1225,1712,2880,3764,1143,1677,3013,36.61,7161.83,0.75,30.72,4971.07,0.76,26.27,5114.95,0.72,32.58,5378.02,0.62,30.37,5305.94,0.76
epidemic,extreme_load,run15,35.92,46.27,5672.19,0.74,2.51,18799.0,6753.0,16956.0,8698.0,3761,1805,1938,4773,3753,1315,1790,3592,3761,1067,1352,2424,3760,1395,1887,3348,3764,1171,1731,2819,47.99,6893.16,0.81,35.04,5185.85,0.79,28.37,5380.06,0.66,37.1,5251.0,0.71,31.11,5104.23,0.64
epidemic,extreme_load,run16,34.61,43.97,5654.42,0.73,2.64,18799.0,6506.0,17147.0,8265.0,3761,1563,1699,4636,3753,1394,1759,4007,3761,1164,1513,2782,3760,1148,1578,2752,3764,1237,1716,2970,41.56,7105.39,0.83,37.14,5167.62,0.8,30.95,5153.11,0.61,30.53,5220.18,0.73,32.86,5244.39,0.63
epidemic,extreme_load,run17,35.15,43.47,5547.1,0.61,2.23,18799.0,6607.0,14730.0,8172.0,3761,1589,1610,3832,3753,1281,1597,2699,3761,1212,1649,2636,3760,1289,1694,2809,3764,1236,1622,2754,42.25,6725.06,0.79,34.13,5249.31,0.59,32.23,5082.28,0.55,34.28,5381.54,0.55,32.84,4969.82,0.54
epidemic,extreme_load,run18,31.24,42.75,5401.86,0.76,2.73,18799.0,5872.0,16009.0,8037.0,3761,1132,1365,3915,3753,1033,1418,2592,3761,1343,1746,3398,3760,1258,1834,3064,3764,1106,1674,3040,30.1,6750.17,1.09,27.52,5116.53,0.73,35.71,5063.75,0.68,33.46,5103.62,0.67,29.38,5038.15,0.66
epidemic,extreme_load,run19,35.96,44.22,5656.41,0.74,2.6,18799.0,6761.0,17588.0,8313.0,3761,1729,1838,5283,3753,1493,1846,3527,3761,1316,1657,3099,3760,1109,1446,2838,3764,1114,1526,2841,45.97,6849.91,0.89,39.78,5092.43,0.67,34.99,5153.9,0.64,29.49,5241.15,0.75,29.6,5566.89,0.69
epidemic,extreme_load,run2,36.67,45.7,5603.84,0.75,2.59,18799.0,6894.0,17848.0,8591.0,3761,1819,1970,4868,3753,1256,1605,3244,3761,1289,1650,3268,3760,1122,1478,2815,3764,1408,1888,3653,48.36,6981.96,0.79,33.47,5241.26,0.78,34.27,5173.94,0.7,29.84,5015.76,0.74,37.41,5009.06,0.73
epidemic,extreme_load,run20,28.87,40.01,5792.81,0.69,2.71,18799.0,5428.0,14709.0,7521.0,3761,1406,1575,4163,3753,964,1349,2459,3761,825,1226,2354,3760,1098,1575,2905,3764,1135,1796,2828,37.38,7281.48,0.8,25.69,5306.93,0.63,21.94,5245.39,0.72,29.2,5268.29,0.69,30.15,5266.7,0.61
epidemic,extreme_load,run21,32.94,43.29,5615.67,0.66,2.38,18799.0,6192.0,14748.0,8138.0,3761,1503,1724,3674,3753,1234,1614,3108,3761,1167,1617,2912,3760,1221,1657,2671,3764,1067,1526,2383,39.96,6960.57,0.74,32.88,5098.77,0.7,31.03,5278.56,0.64,32.47,5190.1,0.63,28.35,5174.7,0.56
epidemic,extreme_load,run22,39.32,46.5,5673.59,0.72,2.38,18799.0,7391.0,17568.0,8742.0,3761,1710,1703,4223,3753,1465,1766,3524,3761,1369,1715,3360,3760,1367,1713,3003,3764,1480,1845,3458,45.47,7255.62,0.74,39.04,5260.82,0.74,36.4,5062.22,0.78,36.36,5306.52,0.62,39.32,5158.88,0.73
epidemic,extreme_load,run23,30.93,41.57,5662.44,0.73,2.72,18799.0,5815.0,15818.0,7815.0,3761,1351,1571,3851,3753,1096,1580,3335,3761,1124,1517,2930,3760,1148,1553,3017,3764,1096,1594,2685,35.92,7271.85,0.81,29.2,5227.21,0.82,29.89,5323.15,0.71,30.53,5064.47,0.7,29.12,5088.1,0.6
epidemic,extreme_load,run24,35.66,43.25,5614.22,0.77,2.58,18799.0,6703.0,17265.0,8130.0,3761,1474,1554,4415,3753,1416,1680,2987,3761,1458,1734,3540,3760,1203,1549,3277,3764,1152,1613,3046,39.19,6910.22,0.9,37.73,5201.7,0.64,38.77,5350.94,0.76,31.99,5121.82,0.84,30.61,5310.43,0.68
epidemic,extreme_load,run25,38.18,47.26,5721.74,0.7,2.35,18799.0,7177.0,16856.0,8885.0,3761,1666,1811,4257,3753,1408,1753,3225,3761,1392,1758,3247,3760,1347,1737,3428,3764,1364,1826,2699,44.3,7069.53,0.78,37.52,5345.87,0.67,37.01,5507.94,0.65,35.82,5277.74,0.8,36.24,5120.2,0.55
epidemic,extreme_load,run26,35.52,43.68,5427.07,0.75,2.56,18799.0,6677.0,17078.0,8211.0,3761,1336,1488,4282,3753,1433,1772,2945,3761,1310,1638,3510,3760,1327,1668,3407,3764,1271,1645,2934,35.52,6713.36,0.98,38.18,4978.67,0.56,34.83,5079.18,0.75,35.29,5217.22,0.84,33.77,5158.22,0.66
epidemic,extreme_load,run27,29.4,40.56,5563.84,0.78,2.8,18799.0,5526.0,15469.0,7624.0,3761,1602,1919,5107,3753,937,1324,2627,3761,859,1221,2362,3760,1197,1776,2849,3764,931,1384,2524,42.6,6693.82,0.83,24.97,5043.77,0.81,22.84,5043.81,0.83,31.84,5175.99,0.67,24.73,5121.36,0.76
epidemic,extreme_load,run28,34.74,45.48,5631.64,0.69,2.37,18799.0,6530.0,15484.0,8549.0,3761,1474,1609,3835,3753,1368,1782,3238,3761,1261,1738,2907,3760,1256,1713,2854,3764,1171,1707,2650,39.19,7088.6,0.86,36.45,5119.82,0.69,33.53,5230.93,0.65,33.4,5477.1,0.65,31.11,4992.88,0.58
epidemic,extreme_load,run29,33.96,44.09,5618.7,0.67,2.25,18799.0,6384.0,14395.0,8289.0,3761,1413,1635,3627,3753,1223,1549,2549,3761,1367,1715,3049,3760,1216,1774,3009,3764,1165,1616,2161,37.57,7109.74,0.9,32.59,5162.97,0.58,36.35,5272.67,0.65,32.34,5148.3,0.63,30.95,5185.7,0.54
epidemic,extreme_load,run3,28.8,39.94,5546.72,0.68,2.56,18799.0,5415.0,13881.0,7508.0,3761,1210,1416,3110,3753,978,1407,2299,3761,1157,1585,2902,3760,972,1447,2850,3764,1098,1653,2720,32.17,6984.97,0.71,26.06,5075.21,0.61,30.76,5101.88,0.7,25.85,5083.55,0.76,29.17,5260.49,0.63
epidemic,extreme_load,run30,34.25,42.92,5493.87,0.7,2.38,18799.0,6439.0,15325.0,8069.0,3761,1514,1646,3845,3753,1129,1451,2380,3761,1118,1519,2985,3760,1294,1647,2798,3764,1384,1806,3317,40.26,6680.2,0.8,30.08,5146.63,0.55,29.73,5120.71,0.76,34.41,5172.09,0.58,36.77,5081.64,0.77
epidemic,extreme_load,run31,32.84,41.01,5589.35,0.74,2.49,18799.0,6174.0,15383.0,7710.0,3761,1442,1598,4530,3753,1253,1585,2880,3761,1372,1723,3280,3760,1173,1493,2548,3764,934,1311,2145,38.34,6731.19,0.97,33.39,5278.77,0.62,36.48,5201.87,0.79,31.2,5325.42,0.61,24.81,5143.76,0.63
epidemic,extreme_load,run32,36.94,44.54,5741.61,0.68,2.25,18799.0,6945.0,15617.0,8374.0,3761,1615,1664,4117,3753,1365,1661,2923,3761,1335,1578,2833,3760,1325,1738,3080,3764,1305,1733,2664,42.94,7061.56,0.82,36.37,5241.05,0.62,35.5,5528.16,0.64,35.24,5401.52,0.67,34.67,5195.34,0.64
epidemic,extreme_load,run33,32.87,43.48,5496.6,0.72,2.48,18799.0,6179.0,15295.0,8174.0,3761,1499,1730,4000,3753,1259,1604,3189,3761,1073,1535,2589,3760,1194,1655,3061,3764,1154,1650,2456,39.86,6874.06,0.83,33.55,5026.52,0.75,28.53,5129.62,0.75,31.76,5156.68,0.73,30.66,4913.12,0.52
epidemic,extreme_load,run34,33.23,43.53,5462.61,0.7,2.5,18799.0,6247.0,15645.0,8183.0,3761,1443,1578,3763,3753,1033,1497,2884,3761,1303,1713,3626,3760,1131,1591,2596,3764,1337,1804,2776,38.37,6850.54,0.79,27.52,5068.72,0.83,34.65,5127.63,0.75,30.08,4929.9,0.65,35.52,5046.08,0.51
epidemic,extreme_load,run35,34.92,44.9,5586.4,0.69,2.41,18799.0,6565.0,15799.0,8441.0,3761,1711,1800,4610,3753,1246,1636,2752,3761,1213,1673,2767,3760,1217,1644,2924,3764,1178,1688,2746,45.49,6991.13,0.83,33.2,5109.99,0.65,32.25,4984.51,0.61,32.37,5050.24,0.66,31.3,5223.71,0.62
epidemic,extreme_load,run36,34.51,43.89,5625.52,0.68,2.36,18799.0,6487.0,15328.0,8250.0,3761,1582,1741,3988,3753,1205,1567,2902,3761,1314,1805,3076,3760,1222,1591,2811,3764,1164,1546,2551,42.06,7025.28,0.72,32.11,4953.38,0.66,34.94,5499.5,0.63,32.5,5241.6,0.81,30.92,4964.2,0.59
epidemic,extreme_load,run37,34.9,45.4,5597.08,0.71,2.62,18799.0,6561.0,17200.0,8534.0,3761,1438,1604,4365,3753,1357,1777,3504,3761,1383,1884,3184,3760,1242,1635,3175,3764,1141,1634,2972,38.23,7014.16,0.79,36.16,5248.27,0.67,36.77,5126.61,0.61,33.03,5262.25,0.74,30.31,5160.69,0.74
epidemic,extreme_load,run38,36.18,46.54,5574.04,0.64,2.27,18799.0,6802.0,15456.0,8749.0,3761,1693,1834,4107,3753,1398,1784,3353,3761,1315,1762,2918,3760,1312,1799,2840,3764,1084,1570,2238,45.01,6757.55,0.69,37.25,5113.79,0.74,34.96,5268.33,0.64,34.89,5166.7,0.6,28.8,5183.07,0.5
epidemic,extreme_load,run39,32.76,43.62,5473.64,0.74,2.71,18799.0,6159.0,16721.0,8201.0,3761,1387,1554,4447,3753,1325,1731,2828,3761,1285,1732,3699,3760,1131,1622,3066,3764,1031,1562,2681,36.88,6674.86,0.96,35.31,5270.67,0.58,34.17,5047.01,0.75,30.08,5151.86,0.74,27.39,5003.2,0.63
epidemic,extreme_load,run4,33.85,43.97,5605.7,0.81,2.73,18799.0,6364.0,17368.0,8265.0,3761,1423,1563,3821,3753,1280,1647,3722,3761,1337,1830,3492,3760,1119,1592,2760,3764,1205,1633,3573,37.84,7240.52,0.8,34.11,4916.63,0.94,35.55,5380.29,0.71,29.76,5193.4,0.79,32.01,5040.04,0.82
epidemic,extreme_load,run40,37.67,46.32,5656.3,0.66,2.24,18799.0,7081.0,15840.0,8707.0,3761,1660,1772,4172,3753,1576,1908,3614,3761,1316,1740,3183,3760,1352,1720,2473,3764,1177,1567,2398,44.14,6910.0,0.76,41.99,5245.98,0.66,34.99,5466.17,0.72,35.96,5296.17,0.53,31.27,5063.84,0.6
epidemic,extreme_load,run41,32.71,42.71,5655.32,0.62,2.22,18799.0,6149.0,13678.0,8029.0,3761,1418,1561,3469,3753,1234,1646,2710,3761,1156,1534,2803,3760,1181,1656,2307,3764,1160,1632,2389,37.7,7221.84,0.76,32.88,5031.28,0.62,30.74,5169.15,0.65,31.41,5390.86,0.48,30.82,5158.0,0.56
epidemic,extreme_load,run42,39.18,46.17,5620.97,0.82,2.68,18799.0,7366.0,19741.0,8680.0,3761,1787,1817,5253,3753,1507,1801,3884,3761,1325,1669,3824,3760,1439,1777,3508,3764,1308,1616,3272,47.51,6884.42,0.96,40.15,5307.7,0.78,35.23,5323.93,0.92,38.27,5121.25,0.72,34.75,5106.41,0.7
epidemic,extreme_load,run43,31.43,41.48,5603.66,0.66,2.34,18799.0,5909.0,13820.0,7797.0,3761,1449,1625,3736,3753,1212,1646,2820,3761,1204,1637,2712,3760,1147,1566,2602,3764,897,1323,1950,38.53,6771.14,0.75,32.29,5330.39,0.66,32.01,5274.43,0.59,30.51,5169.4,0.64,23.83,5084.16,0.63
epidemic,extreme_load,run44,37.18,44.47,5524.19,0.77,2.65,18799.0,6989.0,18501.0,8359.0,3761,1814,1892,5409,3753,1344,1625,3586,3761,1252,1524,3320,3760,1196,1488,2992,3764,1383,1830,3194,48.23,6918.27,0.9,35.81,5043.26,0.77,33.29,5054.95,0.81,31.81,4788.86,0.75,36.74,5223.73,0.61
epidemic,extreme_load,run45,37.5,47.63,5739.55,0.71,2.44,18799.0,7050.0,17228.0,8954.0,3761,1613,1736,4409,3753,1389,1733,3006,3761,1421,1846,3423,3760,1349,1839,3240,3764,1278,1800,3150,42.89,7116.02,0.86,37.01,5199.21,0.61,37.78,5379.64,0.65,35.88,5374.1,0.7,33.95,5375.46,0.67
epidemic,extreme_load,run46,35.07,44.23,5739.36,0.74,2.48,18799.0,6593.0,16374.0,8315.0,3761,1687,1754,4233,3753,1274,1675,3512,3761,1448,1837,3231,3760,1106,1514,2660,3764,1078,1535,2738,44.86,6976.13,0.76,33.95,5377.38,0.85,38.5,5229.57,0.65,29.41,5365.36,0.72,28.64,5300.15,0.73
epidemic,extreme_load,run47,37.76,47.11,5632.71,0.79,2.63,18799.0,7099.0,18670.0,8856.0,3761,1659,1742,4495,3753,1461,1811,4053,3761,1367,1842,3559,3760,1432,1867,3804,3764,1180,1594,2759,44.11,7175.82,0.88,38.93,5134.12,0.84,36.35,5263.56,0.77,38.09,5176.61,0.78,31.35,5061.71,0.64
epidemic,extreme_load,run48,32.83,41.49,5531.18,0.8,2.76,18799.0,6171.0,17037.0,7800.0,3761,1514,1593,4328,3753,1279,1639,3474,3761,944,1291,2796,3760,1193,1557,3487,3764,1241,1720,2952,40.26,6461.7,0.81,34.08,5195.09,0.8,25.1,5221.76,0.83,31.73,5262.75,0.91,32.97,5235.77,0.65
epidemic,extreme_load,run49,37.16,45.34,5578.11,0.7,2.41,18799.0,6986.0,16810.0,8524.0,3761,1709,1773,4456,3753,1464,1849,3572,3761,1352,1717,3127,3760,1335,1668,3119,3764,1126,1517,2536,45.44,6943.92,0.82,39.01,5209.06,0.7,35.95,5162.7,0.63,35.51,4987.14,0.68,29.91,5184.43,0.6
epidemic,extreme_load,run5,35.86,43.67,5508.21,0.73,2.55,18799.0,6742.0,17174.0,8209.0,3761,1572,1668,4597,3753,1349,1622,3325,3761,1272,1632,3238,3760,1284,1647,2839,3764,1265,1640,3175,41.8,6829.99,0.86,35.94,5009.83,0.74,33.82,5188.3,0.69,34.15,5057.12,0.64,33.61,5176.68,0.69
epidemic,extreme_load,run50,33.22,43.63,5521.07,0.71,2.71,18799.0,6245.0,16943.0,8202.0,3761,1364,1488,4396,3753,1235,1611,3384,3761,1203,1632,3029,3760,1264,1772,3150,3764,1179,1699,2984,36.27,6859.2,0.82,32.91,5224.89,0.67,31.99,4977.34,0.67,33.62,5370.78,0.68,31.32,4999.15,0.67
epidemic,extreme_load,run6,33.19,43.97,5631.42,0.69,2.45,18799.0,6240.0,15273.0,8265.0,3761,1533,1721,4105,3753,1284,1786,3373,3761,1118,1463,2431,3760,1244,1761,2803,3764,1061,1534,2561,40.76,7067.79,0.79,34.21,5141.17,0.67,29.73,5158.56,0.66,33.09,5286.98,0.62,28.19,5051.5,0.69
epidemic,extreme_load,run7,36.0,43.95,5581.67,0.67,2.39,18799.0,6768.0,16192.0,8263.0,3761,1692,1704,4125,3753,1364,1748,3705,3761,1283,1608,2765,3760,1238,1609,2827,3764,1191,1594,2770,44.99,6655.19,0.73,36.34,5084.27,0.79,34.11,5125.76,0.58,32.93,5273.85,0.59,31.64,5437.33,0.63
epidemic,extreme_load,run8,31.06,40.88,5388.86,0.79,2.89,18799.0,5839.0,16889.0,7685.0,3761,1331,1572,4058,3753,1104,1429,3376,3761,1107,1475,2916,3760,1113,1568,3285,3764,1184,1641,3254,35.39,6441.75,0.79,29.42,5016.44,0.79,29.43,5128.55,0.76,29.6,5157.29,0.82,31.46,5013.54,0.77
epidemic,extreme_load,run9,36.77,45.0,5635.3,0.77,2.59,18799.0,6912.0,17906.0,8460.0,3761,1747,1779,5374,3753,1487,1846,3913,3761,1123,1469,2490,3760,1298,1688,3497,3764,1257,1678,2632,46.45,6895.57,0.95,39.62,5101.39,0.75,29.86,5352.6,0.65,34.52,5122.1,0.87,33.4,5297.86,0.57
sprayAndWait,low_load,run1,54.93,88.78,2441.07,4.33,7.89,2059.0,1131.0,8919.0,1828.0,411,230,370,1804,415,210,367,1733,409,229,384,1872,415,243,361,1788,409,219,346,1722,55.96,2380.54,4.41,50.6,2540.28,4.37,55.99,2510.14,4.36,58.55,2292.67,4.12,53.55,2501.95,4.43
sprayAndWait,low_load,run10,52.11,90.63,2532.0,4.18,8.32,2059.0,1073.0,8931.0,1866.0,411,215,389,1883,415,222,386,1832,409,199,368,1730,415,242,390,1865,409,195,333,1621,52.31,2453.13,4.11,53.49,2472.69,4.28,48.66,2573.23,4.05,58.31,2456.07,4.13,47.68,2738.66,4.34
sprayAndWait,low_load,run11,54.54,89.32,2459.38,4.22,7.93,2059.0,1123.0,8907.0,1839.0,411,218,357,1724,415,233,385,1829,409,232,374,1881,415,208,347,1658,409,232,376,1815,53.04,2507.49,4.32,56.14,2464.99,4.14,56.72,2572.29,4.39,50.12,2408.31,4.17,56.72,2341.43,4.07
sprayAndWait,low_load,run12,56.1,91.36,2477.53,4.29,7.9,2059.0,1155.0,9126.0,1881.0,411,240,390,1908,415,219,378,1853,409,247,375,1837,415,227,345,1680,409,222,393,1848,58.39,2524.66,4.38,52.77,2420.13,4.39,60.39,2444.34,4.34,54.7,2488.03,4.26,54.28,2509.41,4.1
sprayAndWait,low_load,run13,54.64,91.79,2573.45,4.35,8.11,2059.0,1125.0,9122.0,1890.0,411,218,379,1856,415,232,399,1910,409,235,369,1753,415,226,398,1927,409,214,345,1676,53.04,2805.42,4.26,55.9,2587.89,4.32,57.46,2465.42,4.41,54.46,2505.54,4.34,52.32,2511.83,4.41
sprayAndWait,low_load,run14,50.9,88.68,2595.69,4.18,8.39,2059.0,1048.0,8790.0,1826.0,411,215,364,1795,415,214,399,1881,409,185,333,1584,415,229,370,1805,409,205,360,1725,52.31,2643.14,4.36,51.57,2475.3,4.03,45.23,2751.63,4.09,55.18,2570.04,4.36,50.12,2559.53,4.06
sprayAndWait,low_load,run15,53.52,87.96,2488.72,4.28,7.95,2059.0,1102.0,8756.0,1811.0,411,200,301,1507,415,225,358,1742,409,231,378,1874,415,246,397,1895,409,200,377,1738,48.66,2322.8,4.3,54.22,2316.8,4.28,56.48,2659.13,4.37,59.28,2410.58,4.2,48.9,2747.31,4.26
sprayAndWait,low_load,run16,52.31,89.51,2603.33,4.32,8.29,2059.0,1077.0,8929.0,1843.0,411,219,375,1864,415,221,358,1687,409,197,389,1836,415,226,363,1776,409,214,358,1766,53.28,2383.59,4.39,53.25,2846.15,4.24,48.17,2608.68,4.35,54.46,2561.29,4.31,52.32,2616.9,4.32
sprayAndWait,low_load,run17,52.11,90.24,2582.12,4.23,8.37,2059.0,1073.0,8983.0,1858.0,411,204,357,1716,415,207,379,1816,409,222,385,1873,415,216,347,1715,409,224,390,1863,49.64,2408.4,4.12,49.88,2697.95,4.15,54.28,2747.7,4.31,52.05,2528.56,4.38,54.77,2520.84,4.21
sprayAndWait,low_load,run18,54.15,93.1,2514.76,4.28,8.18,2059.0,1115.0,9119.0,1917.0,411,203,360,1751,415,230,401,1880,409,233,387,1849,415,239,385,1841,409,210,384,1798,49.39,2623.6,4.41,55.42,2700.62,4.38,56.97,2326.46,4.19,57.59,2416.7,4.14,51.34,2526.54,4.3
sprayAndWait,low_load,run19,53.91,90.14,2592.08,4.31,8.15,2059.0,1110.0,9044.0,1856.0,411,224,365,1837,415,227,383,1841,409,227,385,1893,415,217,350,1692,409,215,373,1781,54.5,2652.27,4.45,54.7,2761.23,4.35,55.5,2507.58,4.3,52.29,2519.35,4.28,52.57,2513.42,4.16
sprayAndWait,low_load,run2,49.34,84.65,2640.68,4.22,8.29,2059.0,1016.0,8426.0,1743.0,411,232,378,1879,415,215,337,1644,409,191,344,1625,415,208,352,1674,409,170,332,1604,56.45,2696.26,4.33,51.81,2600.32,4.37,46.7,2668.8,4.12,50.12,2779.07,4.2,41.56,2414.99,4.02
sprayAndWait,low_load,run20,47.45,80.77,2525.6,4.15,8.17,2059.0,977.0,7984.0,1663.0,411,204,367,1716,415,187,301,1458,409,196,318,1590,415,191,317,1503,409,199,360,1717,49.64,2523.26,4.04,45.06,2535.3,4.24,47.92,2519.52,4.13,46.02,2501.13,4.23,48.66,2548.36,4.13
sprayAndWait,low_load,run21,53.28,91.89,2633.55,4.27,8.19,2059.0,1097.0,8980.0,1892.0,411,217,394,1825,415,205,381,1834,409,229,383,1867,415,226,374,1776,409,220,360,1678,52.8,2717.47,4.28,49.4,2424.99,4.35,55.99,2602.61,4.31,54.46,2662.37,4.29,53.79,2747.73,4.1
sprayAndWait,low_load,run22,55.56,90.97,2549.29,4.31,7.91,2059.0,1144.0,9047.0,1873.0,411,235,387,1898,415,229,383,1806,409,244,385,1871,415,229,363,1766,409,207,355,1706,57.18,2460.7,4.37,55.18,2485.84,4.29,59.66,2540.2,4.31,55.18,2619.76,4.32,50.61,2652.8,4.25
sprayAndWait,low_load,run23,53.18,89.17,2475.66,4.16,7.96,2059.0,1095.0,8713.0,1836.0,411,235,387,1848,415,200,343,1579,409,223,358,1767,415,213,363,1737,409,224,385,1782,57.18,2417.05,4.29,48.19,2541.79,4.11,54.52,2357.11,4.23,51.33,2630.72,4.19,54.77,2448.66,3.99
sprayAndWait,low_load,run24,50.46,85.43,2508.1,4.2,8.09,2059.0,1039.0,8403.0,1759.0,411,241,386,1874,415,200,371,1807,409,203,374,1759,415,205,306,1427,409,190,322,1536,58.64,2299.14,4.22,48.19,2536.67,4.36,49.63,2622.15,4.08,49.4,2401.94,4.15,46.45,2735.77,4.18
sprayAndWait,low_load,run25,49.54,86.4,2498.36,4.19,8.49,2059.0,1020.0,8664.0,1779.0,411,214,364,1767,415,208,348,1783,409,200,351,1692,415,219,378,1807,409,179,338,1615,52.07,2496.7,4.23,50.12,2590.03,4.43,48.9,2295.23,4.1,52.77,2542.02,4.08,43.77,2567.39,4.11
sprayAndWait,low_load,run26,51.72,84.02,2507.18,4.32,7.82,2059.0,1065.0,8324.0,1730.0,411,221,352,1683,415,221,389,1842,409,189,313,1542,415,228,334,1629,409,206,342,1628,53.77,2682.5,4.42,53.25,2517.2,4.38,46.21,2446.49,4.27,54.94,2434.5,4.37,50.37,2444.46,4.12
sprayAndWait,low_load,run27,56.53,90.24,2479.66,4.31,7.79,2059.0,1164.0,9067.0,1858.0,411,242,381,1912,415,264,384,1899,409,203,334,1616,415,244,385,1857,409,211,374,1783,58.88,2432.26,4.43,63.61,2417.88,4.5,49.63,2589.42,4.22,58.8,2531.48,4.17,51.59,2445.78,4.2
sprayAndWait,low_load,run28,51.43,85.33,2504.37,4.33,8.11,2059.0,1059.0,8588.0,1757.0,411,215,338,1696,415,219,386,1848,409,226,364,1794,415,208,343,1664,409,191,326,1586,52.31,2383.49,4.47,52.77,2560.42,4.39,55.26,2482.21,4.22,50.12,2752.99,4.22,46.7,2331.64,4.38
sprayAndWait,low_load,run29,54.1,91.6,2592.72,4.37,8.18,2059.0,1114.0,9115.0,1886.0,411,222,377,1864,415,202,352,1709,409,209,391,1867,415,249,385,1866,409,232,381,1809,54.01,2497.57,4.41,48.67,2661.27,4.37,51.1,2723.35,4.33,60.0,2553.26,4.32,56.72,2548.74,4.44
